4785 16251
('1994', 'سَجَّل')
('1994', 'عام')
('1994', ')')
('1994', '(')
('أَلَم', 'تَخفِيف')
('أَلَم', 'ظُهر')
('أَلَم', 'مِن')
('مَسخ', 'وَرَم')
('سَحَر', 'سَاعَة')
('سَحَر', 'مُمَارَسَة')
('نَسَمَة', 'إِلَى')
('نَسَمَة', '168')
('نَسَمَة', '100000')
('نَسَمَة', 'اِنخَفَض')
('نَسَمَة', 'كُلّ')
('نَسَمَة', 'كَان')
('نَسَمَة', 'لِ')
('مُستَشفَى', 'فِي')
('مُستَشفَى', 'ابوورث')
('مُستَشفَى', 'وَ')
('مُستَشفَى', 'مِن')
('مُستَشفَى', 'تَلَقَّى')
('مُستَشفَى', 'صِحَّة')
('مُستَشفَى', 'كامبريدجشير')
('مُستَشفَى', 'خَرَج')
('دَفّاع', 'إِلَى')
('دَفّاع', 'وَاضِح')
('دَفّاع', 'إِنشَاء')
('دَفّاع', 'اِفتِقَار')
('دَفّاع', 'فَعَّال')
('دَفّاع', 'عَزَّز')
('مَحجُوب', 'غَيمَة')
('مَحجُوب', 'كَان')
('هادِف', 'اولريش')
('هادِف', 'فَوز')
('هادِف', ',')
('طَبِيعَة', 'قَيد')
('طَبِيعَة', ',')
('طَبِيعَة', 'ظَهَر')
('طَبِيعَة', 'مُتَعَلِّق')
('طَبِيعَة', 'بِ')
('طَبِيعَة', 'عَلَى')
('طَبِيعَة', 'هُوَ')
('طَبِيعَة', 'مَعرُوف')
('طَبِيعَة', 'مُتَشَدِّد')
('طَبِيعَة', 'تَغَيُّر')
('طَبِيعَة', 'عَرَض')
('طَبِيعَة', 'حَال')
('طَبِيعَة', 'مِنطَقَة')
('أَبُو', 'هُوَ')
('أَبُو', 'أُعجِب')
('ابروكا', 'جيسي')
('غوميري', 'قَاد')
('غوميري', 'قَال')
('عَسَل', 'خَمرَة')
('زِيارَة', 'سَنَة')
('زِيارَة', 'أَمكَن')
('زِيارَة', 'هُوَ')
('زِيارَة', 'مُتَكَرِّر')
('زِيارَة', 'بِ')
('زِيارَة', 'قَام')
('زِيارَة', 'رُوسِيا')
('متروبوليت', 'نادِي')
('راستيز', 'أَخ')
('يَمَنِيّ', 'رِئَة')
('اِتِّفَاقِيَّة', 'تَعلِيق')
('اِتِّفَاقِيَّة', 'وَثِق')
('اِتِّفَاقِيَّة', 'فِي')
('اِتِّفَاقِيَّة', 'مُوَقَّع')
('اِتِّفَاقِيَّة', 'كَان')
('اِتِّفَاقِيَّة', 'قِمَّة')
('اِتِّفَاقِيَّة', 'يوتيوب')
('اِتِّفَاقِيَّة', 'تَنمِيَة')
('اِتِّفَاقِيَّة', 'تَعَاوُن')
('اِتِّفَاقِيَّة', 'بَند')
('ٱِنخِفاض', 'بَحرَينِ')
('ٱِنخِفاض', 'كَبِير')
('ٱِنخِفاض', 'سَجَّل')
('ٱِنخِفاض', 'سُمك')
('قرقشونه', 'تَارِيخ')
('ذا', 'عامِل')
('ذا', 'سكوتسمان')
('ذا', 'مِن')
('ذا', 'روكيت')
('مُجَدَّد', 'هَزَم')
('مُجَدَّد', 'عَزف')
('مُجَدَّد', 'ٱِنتَزَع')
('هجرات', 'عَصر')
('مِيزَانِيَّة', 'فِي')
('مِيزَانِيَّة', 'عَجز')
('مُؤَهَّل', 'قَائِد')
('مُؤَهَّل', 'جَعَل')
('مُؤَهَّل', 'وَ')
('مُؤَهَّل', 'عُنصُرِيَّة')
('مُؤَهَّل', 'بَتات')
('مُؤَهَّل', 'مُوَجَّه')
('مُؤَهَّل', 'غَير')
('مُؤَهَّل', 'خَوض')
('مُؤَهَّل', 'شَكل')
('مُؤَهَّل', 'مَنصِب')
('نَصِيحَة', ',')
('نَصِيحَة', 'أَصبَح')
('نَصِيحَة', 'بَعدَ')
('نَصِيحَة', 'أَلِكسَندر')
('طَوَّر', 'طَرِيقَة')
('طَوَّر', 'طَالِب')
('طَوَّر', 'تِجَارَة')
('طَوَّر', 'خُوذَة')
('طَوَّر', '.')
('طَوَّر', 'جامِعَة')
('طَوَّر', 'إِنشَاء')
('تَحوِيل', 'وَ')
('تَحوِيل', 'بِ')
('تَحوِيل', 'مَكان')
('تَحوِيل', 'عَمَل')
('تَحوِيل', 'أَمَل')
('تَحوِيل', 'أَنَّة')
('تَحوِيل', 'إِنهَاء')
('تَحوِيل', 'إِمبِرَاطُورِيَّة')
('نَظّارَة', 'شَمسِيَّة')
('نَظّارَة', 'هُوَ')
('رِيف', 'ثَورَة')
('رِيف', 'فِي')
('سَبَق', 'إِنَّ')
('سَبَق', 'حَدَث')
('سَبَق', 'مَسبُوق')
('سَبَق', 'الَّذِي')
('سَبَق', 'ف')
('سَبَق', '"')
('سَبَق', 'هُوَ')
('سَبَق', 'سَنَة')
('سَبَق', 'كَتَب')
('سَبَق', ':')
('سَبَق', 'اِنتِقَال')
('بَسِيط', 'تَعرِفَة')
('بَسِيط', 'مُباشِر')
('بَسِيط', 'مُختَار')
('بَسِيط', 'خَفَى')
('بَسِيط', 'إِلَّا')
('بَسِيط', 'بِ')
('بَسِيط', 'نَحو')
('بَسِيط', 'نِظَام')
('بَسِيط', 'عَمِل')
('بَسِيط', 'كَان')
('بَسِيط', '.')
('بَسِيط', 'تَدبِير')
('مُشارَكَة', 'لِ')
('مُشارَكَة', 'تَحَايُل')
('مُشارَكَة', 'تَحايُل')
('مُشارَكَة', 'حَيَاة')
('مُشارَكَة', 'بات')
('مُشارَكَة', 'بُطُولَة')
('زَوَّد', '.')
('زَوَّد', 'مِنطَقَة')
('زَوَّد', 'جَبَل')
('زَوَّد', 'مَاء')
('مُتَحَمِّس', 'مُغَنِّي')
('خَمسِينِيّ', 'خِلَالَ')
('خَمسِينِيّ', 'قَرن')
('خَمسِينِيّ', 'تَوَقُّع')
('خَمسِينِيّ', ',')
('خَمسِينِيّ', 'بَات')
('ساندِينِيّ', 'جَبهَة')
('شَدَّد', 'إِنسانِيَّة')
('شَدَّد', 'ماه')
('شَدَّد', 'وَ')
('شَقِيق', 'همفري')
('شَقِيق', 'جِيم')
('شَقِيق', 'أُوسكار')
('شَقِيق', 'كَ')
('شَقِيق', 'شَارَك')
('شَقِيق', 'رافيرتي')
('شَقِيق', 'لَدَى')
('شَقِيق', 'أَصغَر')
('سَبّ', 'فِي')
('سَبّ', 'مَنشُور')
('مُتَيَقِّن', 'أَحمَد')
('نَحو', 'مُتَزايِد')
('نَحو', '53')
('نَحو', '16500')
('نَحو', 'أربع')
('نَحو', 'فَكَّر')
('نَحو', '120')
('نَحو', 'جُمهُور')
('نَحو', '40')
('نَحو', '20')
('نَحو', '1')
('نَحو', 'أُسبُوع')
('نَحو', 'عَلَى')
('نَحو', '100')
('نَحو', '760')
('نَحو', 'مِن')
('نَحو', 'سبعة')
('نَحو', '39')
('نَحو', 'جَمِيع')
('نَحو', '168')
('نَحو', '400')
('نَحو', 'بَلَد')
('هَور', 'ضَمّ')
('هَور', 'صَغِير')
('هَور', 'زال')
('خَطوَة', 'أَضَاف')
('خَطوَة', 'أَبرَز')
('خَطوَة', '"')
('خَطوَة', 'وَاحِد')
('خَطوَة', 'هُوَ')
('خَطوَة', ':')
('خَطوَة', 'إِنَّ')
('خَطوَة', 'طَرِيق')
('خَطوَة', 'ه`ذا')
('يابِسَة', 'لِ')
('يابِسَة', 'رُؤيَة')
('خَدَم', 'ظَلّ')
('خَدَم', 'مُجتَمَع')
('سَيِّد', 'قَال')
('سَيِّد', 'اوزبورن')
('سَيِّد', 'وَقَّع')
('سَيِّد', 'فينتركورن')
('سَيِّد', 'كَومَة')
('سَيِّد', 'عَلَى')
('سَيِّد', 'انفالكار')
('سَيِّد', 'رِسَالَة')
('سَيِّد', 'تَركِيز')
('سَيِّد', 'مُدِير')
('إِجمَالِيّ', 'نَاتِج')
('مازَح', 'صال')
('مازَح', 'ف')
('مازَح', 'قَائِل')
('مازَح', 'رَجُل')
('اِنتِخَاب', 'ايلكس')
('اِنتِخَاب', 'عَلَى')
('اِنتِخَاب', 'عَام')
('اِنتِخَاب', 'يَوم')
('اِنتِخَاب', 'عَامّ')
('اِنتِخَاب', 'خِلَالَ')
('اِنتِخَاب', 'فَاز')
('اِنتِخَاب', 'ه`ذا')
('اِنتِخَاب', 'حَدَّد')
('اِنتِخَاب', 'لِ')
('اِنتِخَاب', 'مَجلِس')
('اِنتِخَاب', 'هِستِيرِيّ')
('اِنتِخَاب', 'إِقَامَة')
('اِنتِخَاب', 'تَمهِيدِيّ')
('اِنتِخَاب', 'حَجَر')
('اِنتِخَاب', ',')
('اِنتِخَاب', 'عام')
('اِنتِخَاب', 'دَعَم')
('اِنتِخَاب', 'أَعَاد')
('اِنتِخَاب', 'جُمهُورِيّ')
('اِنتِخَاب', 'تَمَكَّن')
('اِنتِخَاب', 'بِ')
('مُكَوِّن', 'عُضو')
('مُكَوِّن', 'مَجلِس')
('مِصرِيّ', 'فِرعَون')
('مِصرِيّ', 'جُندِيّ')
('مُنَاسَبَة', 'تَمّ')
('مُنَاسَبَة', ',')
('مُنَاسَبَة', 'أَحَد')
('مُنَاسَبَة', 'فِي')
('مُنَاسَبَة', 'بِ')
('مُنَاسَبَة', 'لاحَظ')
('فِينِيقِيّ', 'أَبجَدِيَّة')
('فِينِيقِيّ', 'حَضَارَة')
('ٱِرتَأَى', 'ما')
('ٱِرتَأَى', 'نِيُوتُن')
('ٱِرتَأَى', 'هُوَ')
('1566', 'عام')
('ساحَة', 'اِحتَفَل')
('ساحَة', 'بلازا')
('ساحَة', 'فِي')
('1519', 'عام')
('حائِز', 'جَائِزَة')
('حائِز', 'صَمَم')
('حائِز', 'مَبنَى')
('رُومانِيا', 'وَقَع')
('رُومانِيا', 'فِي')
('رِوايَة', 'سكايلارك')
('رِوايَة', 'فِكر')
('جينز', 'بنطال')
('هُبُوط', 'خِلَالَ')
('هُبُوط', 'نَوَى')
('هُبُوط', 'مُحِيط')
('هُبُوط', 'مُدَرَّج')
('هُبُوط', 'دَفَّة')
('هُبُوط', 'وَجَّه')
('هُبُوط', 'طَائِرَة')
('هُبُوط', 'هُوَ')
('دَمَج', 'حَسَّن')
('دَمَج', 'فَرَنسا')
('دَمَج', 'مُعَدَّل')
('دَمَج', '.')
('دَمَج', 'اِقتِصَاد')
('مِثال', 'مِن')
('مِثال', 'تَحَكُّم')
('مِثال', 'جَزِيرَة')
('مِثال', 'أَحَد')
('مِثال', 'اِستِعدَاد')
('مِثال', 'أَخِير')
('دَافِع', 'اِحتَاج')
('دَافِع', 'قَال')
('دَافِع', 'أَساس')
('دَافِع', 'ضَربَة')
('دَافِع', 'جَهد')
('دَافِع', 'وَ')
('دَافِع', 'إِنفاق')
('دَافِع', 'أَنَّ')
('مَرسِيل', 'تَرَك')
('عَرِيض', 'قَدَّم')
('عَجز', 'كَبِير')
('عَجز', 'عَانَى')
('عَجز', 'مِن')
('تِكنُولُوجِيّ', 'تَدبِير')
('تِكنُولُوجِيّ', 'جَمَاعَة')
('ضَرب', 'وَ')
('ضَرب', 'لِ')
('ضَرب', 'قِتَال')
('ضَرب', 'عَدُوّ')
('ضَرب', 'زَحف')
('جَدارَة', 'نِظَام')
('ٱِستَقطَب', 'وَ')
('ٱِستَقطَب', 'جُمهُور')
('ٱِستَقطَب', 'أَقَام')
('تَقيِيم', 'لِ')
('اِفتَقَر', ',')
('اِفتَقَر', 'مَعدِن')
('اِفتَقَر', 'ل`كِنَّ')
('اِفتَقَر', 'تُربَة')
('اِفتَقَر', 'شَكل')
('هَيمَنَة', 'أَقَرّ')
('هَيمَنَة', 'بِ')
('هَيمَنَة', 'ظَلّ')
('هَيمَنَة', 'إِسبانِيّ')
('هَيمَنَة', 'اخمينيه')
('هَيمَنَة', 'مُجابَهَة')
('هَيمَنَة', 'بيريا')
('هَيمَنَة', 'وِزَارَة')
('بَعثَة', 'انديورنس')
('بَعثَة', 'أَبحَر')
('بَعثَة', 'تَحقِيق')
('بَعثَة', 'فِي')
('بَعثَة', 'عام')
('بَعثَة', 'وَ')
('بَعثَة', 'ٱِستِكشافِيّ')
('بَعثَة', ',')
('اسوشييتد', 'وِكالَة')
('اسوشييتد', 'برِس')
('خَاض', 'اِدَّعَى')
('خَاض', 'غَمرَة')
('خَاض', 'مَعرَكَة')
('خَاض', 'أَنَّ')
('خَاض', 'هُوَ')
('خَاض', '1')
('خَاض', '.')
('خَاض', 'تَكَبَّد')
('خَاض', 'كرِيستيان')
('هوسوم', 'وَ')
('هوسوم', 'دانيفيركه')
('نِيُو', 'ٱِستَوطَن')
('نِيُو', 'فرانس')
('نِيُو', 'مِن')
('نِيُو', 'جُزء')
('تَنمِيَة', 'عَدالَة')
('تَنمِيَة', 'لِ')
('تَنمِيَة', 'قَرن')
('تَنمِيَة', 'حَضَرِيّ')
('تَنمِيَة', 'وَ')
('دَلِيل', 'ٱِبن')
('دَلِيل', 'اِستَنَد')
('دَلِيل', 'إِشكالِيّ')
('دَلِيل', 'مُجَرَّد')
('دَلِيل', 'مُسافِر')
('دَلِيل', 'دَاعِم')
('دَلِيل', 'فِيلم')
('دَلِيل', '"')
('دَلِيل', 'مجره')
('دَلِيل', 'كَتَب')
('دَلِيل', 'مُحتَوَى')
('دَلِيل', 'إِرشاد')
('دَلِيل', 'فِي')
('دَلِيل', ',')
('دَلِيل', 'تَخمِين')
('دَلِيل', 'ظَنِّيّ')
('دَلِيل', 'كَ')
('دَلِيل', 'وَ')
('دَلِيل', 'سَيِّئ')
('دَلِيل', 'أَخذ')
('دَلِيل', 'عَلَى')
('قارِب', 'تَرَك')
('قارِب', 'صَغِير')
('قارِب', 'سَرَق')
('قارِب', 'أُورُبّا')
('قارِب', 'عَبر')
('قارِب', 'كَان')
('مُقاطِع', 'حَاكِم')
('مُقاطِع', 'خونان')
('مُقاطِع', 'لِ')
('مَثُل', 'إِصدَار')
('مَثُل', 'نتينو')
('مَثُل', 'كَان')
('مَثُل', 'لِ')
('مُتَغَطرِس', 'وَ')
('مُتَغَطرِس', 'مَغرُور')
('مَقلُوب', 'كوان')
('قَاد', 'هُوَ')
('قَاد', 'ضابِط')
('قَاد', ',')
('قَاد', 'حُكُومَة')
('قَاد', 'مَجمُوعَة')
('قَاد', 'وَ')
('قَاد', 'إِنَّ')
('قَاد', 'تَوَجَّه')
('قَاد', 'مُشَرِّع')
('قَاد', 'عَام')
('قَاد', 'قَد')
('قَاد', 'مُشكِلَة')
('قَاد', 'لَجنَة')
('قَاد', 'الَّذِي')
('قَاد', 'ف')
('قَاد', 'تَغيِير')
('كيربر', 'نِهَايَة')
('كيربر', 'بِ')
('حَدِيد', 'فِي')
('حَدِيد', 'نَقص')
('حَدِيد', 'عُنصُر')
('حَدِيد', 'إِرشاد')
('حِقبَة', 'خِلَالَ')
('حِقبَة', 'ذ`لِكَ')
('حِقبَة', 'كَان')
('ستراثرن', 'كامبرلاند')
('ستراثرن', 'وَ')
('أَلمَانِيّ', 'رايخ')
('أَلمَانِيّ', 'ٱِتِّحاد')
('أَلمَانِيّ', 'حَقّ')
('أَلمَانِيّ', 'جَيش')
('أَلمَانِيّ', 'شَرِكَة')
('أَلمَانِيّ', 'قُوَّة')
('أَلمَانِيّ', 'نَبَأ')
('جُوزِيف', 'برُوس')
('جُوزِيف', 'دارناند')
('جُوزِيف', 'أَعدَم')
('جُوزِيف', 'أَوَّل')
('جُوزِيف', 'جِنِرَال')
('جُوزِيف', 'كَان')
('جُوزِيف', 'بيريغوين')
('جُوزِيف', 'قِيَادَة')
('جُوزِيف', 'غوردون')
('جُوزِيف', 'برانت')
('جُوزِيف', 'أَصبَح')
('جُوزِيف', 'وَ')
('جُوزِيف', 'فرانز')
('جُوزِيف', 'شنيك')
('دِفاع', 'وَزِير')
('دِفاع', 'وِزارَة')
('اوبرات', 'ست')
('اوبرات', 'أَلف')
('غونت', 'جُون')
('تَصوِير', 'رُوتِينِيّ')
('تَصوِير', 'مَوقِع')
('تَصوِير', 'اِلتَقَى')
('تَصوِير', 'بَدَأ')
('تَصوِير', ',')
('تَصوِير', 'فِيلم')
('تَصوِير', 'كَ')
('تَصوِير', 'خِلَالَ')
('تَصوِير', 'طَرِيق')
('تَصوِير', 'مَوجَة')
('تَسَامُح', 'وَ')
('تَسَامُح', 'حَقّ')
('تَسَامُح', 'عِرقِيّ')
('مردينغين', 'جَنُوب')
('مردينغين', 'عَاش')
('مردينغين', 'فِي')
('مردينغين', 'حَبِيب')
('مُحِيط', ')')
('مُحِيط', 'أَرض')
('مُحِيط', 'جَوّ')
('مُحِيط', 'أَبحَر')
('مُحِيط', 'هُوَ')
('مُحِيط', 'مَعزُول')
('مُحِيط', 'مِنطَقَة')
('مُحِيط', 'فَوقَ')
('مُحِيط', 'و')
('مُحِيط', 'هِندِيّ')
('مُحِيط', 'تَنظِيف')
('مُحِيط', '(')
('مُحِيط', 'هادِي')
('مُحِيط', 'عَن')
('مُحِيط', 'أَطلَسِيّ')
('مُحِيط', 'جَزِيرَة')
('مُحِيط', 'عَبر')
('مُحِيط', 'موائل')
('مُحِيط', 'حَوَى')
('مُحِيط', 'فِي')
('مُحِيط', 'حَرّ')
('مُحِيط', 'بَرزَخ')
('مُحِيط', 'قَاع')
('أَيّار', ',')
('أَيّار', '30')
('أَيّار', 'أَطلَق')
('أَيّار', '1913')
('أَيّار', 'فِي')
('1987', 'عام')
('مُصَنِّف', 'أَوَّل')
('مُصَنِّف', 'حَامِلَة')
('مُصَنِّف', 'وَ')
('قَسَم', 'الَّذِي')
('قَسَم', 'مَمَرّ')
('قَسَم', 'وَلَاء')
('قَسَم', 'قِسم')
('قَسَم', 'أَنَّ')
('قَسَم', 'يُونان')
('خَلَا', 'ذ`لِكَ')
('خَلَا', 'إِدارَة')
('خَلَا', 'لَم')
('خَلَا', 'كَان')
('خَلَا', '.')
('خَلَا', 'اِنتِقَاد')
('أَثاث', 'صَانِع')
('غونزاليز', 'قَال')
('غونزاليز', 'أَنأَى')
('غونزاليز', 'يخاندرا')
('زَمَنِيّ', 'جَدوَل')
('زَمَنِيّ', 'تَسَلسُل')
('تَوسِيع', 'مِنطَقَة')
('تَوسِيع', 'لِ')
('تَوسِيع', 'مَشرُوع')
('تَوسِيع', 'أَرض')
('شَهَادَة', 'سَجَّل')
('شَهَادَة', 'مِيلَاد')
('شَهَادَة', 'فِي')
('شَهَادَة', 'تَايلَاندِيّ')
('فَكَّر', 'مُستَقبَل')
('فَكَّر', 'كَان')
('فَكَّر', '.')
('فَكَّر', 'ل`كِنَّ')
('فَكَّر', 'مَرَّة')
('بيور', 'وَ')
('بيور', 'نَبِيذ')
('بيور', 'جِعَة')
('جَائِزَة', 'مَقعَد')
('جَائِزَة', 'سَفِير')
('جَائِزَة', 'أَكثَر')
('جَائِزَة', 'مَدِينَة')
('جَائِزَة', 'سَيَّارَة')
('جَائِزَة', 'رَسمِيّ')
('جَائِزَة', 'بِ')
('جَائِزَة', 'عَلَى')
('جَائِزَة', 'هُوَ')
('جَائِزَة', 'مَنَح')
('جَائِزَة', 'عِدَّة')
('جَائِزَة', 'أُوسكار')
('جَائِزَة', 'فَاز')
('جَائِزَة', 'تَوزِيع')
('جَائِزَة', 'تَضَمَّن')
('جَائِزَة', 'نَيل')
('جَائِزَة', 'هَيئَة')
('آبل', 'بِ')
('آبل', 'خَاصّ')
('تَضيِيق', 'لِ')
('تَضيِيق', 'هُوَ')
('تَضيِيق', 'ٱِستِمرار')
('ٱِنعَقَد', 'ٱِجتِماع')
('ٱِنعَقَد', 'رُوما')
('مُضَاف', 'قِيمَة')
('1969', 'عَام')
('ضَخم', 'مَسرَحِيَّة')
('ضَخم', 'حَجَر')
('جَوِّيّ', 'غِلَاف')
('جَوِّيّ', 'تَوَقُّع')
('جَوِّيّ', 'خَطّ')
('جَوِّيّ', 'نَقل')
('جَوِّيّ', 'نَشرَة')
('مَحمِيّ', 'جَيِّد')
('مَحمِيّ', 'كان')
('مَحمِيّ', 'قُوَّة')
('مَحمِيّ', 'أَنَّ')
('مَحمِيّ', 'هُوَ')
('مَحمِيّ', 'حَاوَل')
('مَحمِيّ', 'كَان')
('مَحمِيّ', 'غِطَاء')
('مَحمِيّ', 'لِ')
('ذات', 'أَولَوِيَّة')
('ذات', 'ٱِبن')
('ذات', 'أَمِير')
('ذات', 'عَام')
('ذات', 'مَسؤُولِيَّة')
('ذات', 'قَال')
('ذات', 'مَغزَى')
('ذات', 'صُورَة')
('ذات', 'مَرَّة')
('ذات', 'يَوم')
('ذات', 'حَدَث')
('ذات', 'بَشَرَة')
('تَعَاوُن', 'سَبَب')
